ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
13701,0.08338996948436711,0.14654081136264754,0.18334264059010558,0.19887184380893488,0.20129625036524537,0.19769693710325206,0.19268131285273565,0.18852902166297994,0.18591918505414123,0.18468532882415623,0.18436494925042754,0.18450789416609661,0.18479819852984627,0.18506511633588307,0.18524593718801555,0.18533986907810424,0.18537152165316345,0.1853687707915521,0.18535282171545048,0.1853360829700071,0.18532382613079862
13702,0.016335978430852386,0.029576236921355643,0.0354167062995393,0.036186476799091316,0.03506183476013874,0.03391985959218146,0.03333099131988051,0.03319560367306241,0.033262169700911615,0.03335665404525679,0.03341330455311707,0.0334309325812803,0.033428259830035806,0.03342081603768438,0.033415583044586965,0.0334135702669328,0.03341350558742168,0.033414055756755864,0.03341452103120986,0.03341473342320161,0.033414766270866404
13703,2.4805838497732195e-40,2.9090083992133736e-40,5.87116795723741e-41,9.025906837775494e-41,1.2273580669741968e-41,2.8455542198367425e-41,1.8391104038591755e-42,9.124932806164414e-42,-9.2873173966326e-44,2.977862964442676e-42,-2.5594792922027746e-43,9.889090016688326e-43,-1.582851545449718e-43,3.3395860888154167e-43,-7.684605910342811e-44,1.1455225252799979e-43,-3.3701570397070505e-44,3.9849471796363857e-44,-1.3992733784481604e-44,1.4034473694182002e-44,-5.619404974618868e-45
13704,-7.853816504651347e-45,-3.2859587871003225e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13705,-3.6488743267011565e-42,-1.7421504690590575e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13706,-0.004347605994670569,0.0043197927037402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13707,0.0004065296417628524,0.0008169261944518825,0.00031203685633254244,0.0002859204751137612,0.0001519889643666134,0.0001110459501287181,6.679107116153492e-05,4.5119396637886367e-05,2.8407132275492616e-05,1.865818376345423e-05,1.1945518583975563e-05,7.766589228030022e-06,5.002857244200137e-06,3.2407072217117728e-06,2.0921518373502504e-06,1.3534180683455127e-06,8.744535123549089e-07,5.654100507158395e-07,3.6542318068125996e-07,2.3623584651717325e-07,1.5269501476375587e-07
13708,-7.853816504651347e-45,-3.2859587871003225e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13709,0.06152278999005271,0.1992039447506437,0.33248369288935964,0.4226123250155952,0.46356176156680307,0.4674452099934665,0.4516838625983863,0.43098725121389597,0.41419445545109657,0.40450580024467736,0.40133112066126503,0.4023747313916918,0.4051974651113755,0.40803834515880105,0.4100151867821633,0.4109543815806383,0.4110884020388408,0.4107804218133152,0.41034706503459334,0.4099844773403269,0.40976855027148085
13710,-7.60685857863975e-11,-5.075250060252486e-11,-5.2545290664793566e-11,-4.150877214638105e-11,-3.8523587494487145e-11,-3.2411682260536343e-11,-2.8927043654713923e-11,-2.490998179369561e-11,-2.1918682442662595e-11,-1.9036421183840014e-11,-1.6664068237286898e-11,-1.4517972696975267e-11,-1.2684758764514894e-11,-1.1063742453031086e-11,-9.660042299501892e-12,-8.429070714242183e-12,-7.357789489337627e-12,-6.4211688064297e-12,-5.604563821031109e-12,-4.891394381083902e-12,-4.269193367930804e-12
13711,75.58381669405972,70.24993846798587,61.96746035402714,54.851938611813296,50.68954918586232,49.45160209167908,50.162088964396645,51.66628947979384,53.09467789951456,54.01377487348395,54.3624004312457,54.29574201147562,54.03205979234196,53.75115035078891,53.55345761113173,53.46459021086417,53.462291551246544,53.50638470882713,53.56044661028863,53.60200063087618,53.62330745500644
13712,6.54432377718517e-16,1.0899400515247412e-15,1.169442042105942e-15,1.1474763403502627e-15,1.0982680146037305e-15,1.0433734312274175e-15,9.889693132804218e-16,9.367458477551843e-16,8.870886112239329e-16,8.400078018534551e-16,7.954093962185387e-16,7.531740750323388e-16,7.131800066472079e-16,6.753092439286666e-16,6.394493477634334e-16,6.054936291197023e-16,5.733409998686365e-16,5.42895720987684e-16,5.140671318420597e-16,4.867693844079646e-16,4.609211888529976e-16
13713,-0.00035480053957558734,-0.00028718202827685517,7.446367932629434e-05,3.589253401017915e-05,-1.3691442849208732e-05,-4.137604810648195e-06,2.321851876030335e-06,4.1791035901726713e-07,-3.7120867338635566e-07,-3.1351834850628663e-08,5.6530473945276526e-08,7.365653611596126e-11,-8.235478328781825e-09,6.434626360087521e-10,1.1477959570346062e-09,-1.848495955704182e-10,-1.524109990709713e-10,3.9016917853400657e-11,1.908847035338597e-11,-7.196321568610133e-12,-2.2072328407724086e-12
13714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13715,12.719093304414717,12.764757114186887,11.131483281646139,9.06613719924455,8.116583120608631,8.972033589340606,10.9636322128645,12.586508541350604,12.636488805606472,11.103130055401223,9.157142338812191,8.257031616160626,9.056324673076688,10.929853310681539,12.461868995026302,12.515504510159719,11.07597794813239,9.242473601148866,8.389280546534382,9.136049456179425,10.898485277855503
13716,31.007168093250453,33.55928554476759,34.88478349714095,35.586547412937136,35.9651524785644,36.17308536160386,36.28915764692757,36.354890509538954,36.392578593218644,36.41441210210023,36.427168697494096,36.43467324794587,36.4391122449273,36.4417492469333,36.44332102595998,36.444260317356296,36.44482276042808,36.44516006655018,36.445362592494185,36.44548430272495,36.44555749591999
13717,0.0025757581678647673,0.0034221326622063545,0.0033791837506435426,0.0030196548710625603,0.0026487522114833533,0.002382808679370407,0.0022339967660923842,0.002172346712190521,0.0021611091384223665,0.0021718415247786267,0.0021875481208718634,0.002200473134359969,0.002208564141925805,0.0022124841677121114,0.0022137063244210813,0.002213570025323797,0.0022129709529331645,0.0022123768930422745,0.0022119595413416116,0.0022117304469815085,0.0022116384746591164
13718,48.23500171580358,44.18204456663398,46.326650320778626,51.6644874538786,56.36289497925425,58.07641477672034,56.769607742283135,54.04783671861175,51.80183061489183,51.102116635624085,51.86560189537201,53.244182121759884,54.31047174954603,54.58199096188829,54.149013225205046,53.45516904367343,52.95269914984413,52.85578883089316,53.095896370202574,53.44299663850858,53.67785795711743
13719,6.93664796951276e-15,-1.2495461258047907e-14,-3.626943257924019e-14,-3.92673570724952e-14,-1.972001943442206e-14,4.76028592335191e-16,1.823739078649187e-16,-1.895073974495327e-14,-3.5702428951022214e-14,-3.2730787158437336e-14,-1.4433111358420665e-14,-9.272499017820528e-16,-6.006615901073548e-15,-2.314690429764575e-14,-3.3653313875373176e-14,-2.6986306908087455e-14,-1.1235994187167013e-14,-3.450029598903772e-15,-1.1239058630112165e-14,-2.5445765290123427e-14,-3.080966134719425e-14
13720,17.808147462812453,18.39632305747022,18.9027713065897,19.199142305118556,19.342489131052655,19.402287673019277,19.42357766714356,19.429532498931213,19.430351664020947,19.42990318419194,19.42939224133813,19.42906636676024,19.42890023398409,19.428827665066503,19.428800377056017,19.42879198859769,19.428790333444628,19.428790563959485,19.428791055434665,19.428791406143887,19.42879159576844
13721,6.508086477312425,6.296594348658411,5.561828633513575,4.870661675315299,4.725120803166865,5.19967445765585,5.911771428096801,6.327730152001745,6.161140155866292,5.567545752971218,5.005154086865906,4.882705757399013,5.263966553671116,5.841269818553964,6.181753465894451,6.050650484582797,5.571136015549891,5.113558828062127,5.010682363332091,5.3169494114455835,5.784948251501447
13722,-1.3834336658170565e-17,8.917215889157389e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13723,2.0860801470081042e-10,3.462219572969056e-10,4.1927980052145865e-10,4.5578297788452983e-10,4.736564378547192e-10,4.823459121469545e-10,4.865596654404237e-10,4.886011413944703e-10,4.89589864161889e-10,4.900686621588217e-10,4.903005142964993e-10,4.904127841087456e-10,4.904671482325321e-10,4.904934727782182e-10,4.905062198094317e-10,4.905123922525302e-10,4.905153811092602e-10,4.905168283910075e-10,4.9051752920226e-10,4.905178685531917e-10,4.905180328756883e-10
13724,4.313887991281129e-06,2.2677527754693178e-05,1.7806952421928168e-05,1.3982456905655921e-05,1.0979368983867645e-05,8.621270503265675e-06,6.769633591847484e-06,5.315682758186346e-06,4.174004811679651e-06,3.2775312147990535e-06,2.5735981026958646e-06,2.0208525137130806e-06,1.5868230855092008e-06,1.2460125059192941e-06,9.783996584654408e-07,7.682634701800454e-07,6.032593679957153e-07,4.7369408959312276e-07,3.7195624704671164e-07,2.92069191397154e-07,2.2933991091880902e-07
13725,4.888634699699779e-12,5.736155259617051e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13726,3.6198434979878096,2.6719343314652093,1.7809414942258393,1.2124147354067745,0.9799685767576902,0.9779474562254509,1.0815414629123363,1.1987570803275054,1.2831640997165827,1.3245363378889872,1.3325395360345191,1.3226818119000863,1.307970586975879,1.2959451960368966,1.2891453647593798,1.286988563269816,1.2876641737184993,1.2894048891603247,1.2910513316450338,1.29210686220607,1.292541966872296
13727,0.0731445523243009,0.11534931268446044,0.13970166348101745,0.1537530876392834,0.1618608273201447,0.16653903231859984,0.16923837922279716,0.17079591543841957,0.17169462136584343,0.17221317903139602,0.17251238931175342,0.17268503509026323,0.17278465253924144,0.17284213228897283,0.17287529838249432,0.17289443537882115,0.17290547751823307,0.17291184888606476,0.17291552519611053,0.17291764644478266,0.17291887041552315
13728,22.56956562213084,19.84581065359362,16.087981668071485,13.7129120256621,13.841882902079453,15.899485367249891,18.290584508247253,19.54208647502359,19.145138876772034,17.662102312185226,16.18204105463415,15.575007017316123,16.023923769199286,17.054060017339104,17.94348851847276,18.197073692506375,17.792491289904763,17.099037447957752,16.58226433604762,16.510916737942654,16.83810499089924
13729,9.422022047762688,8.651570225323873,7.9429929977256215,7.436732023817987,7.0948648316911695,6.867495080799065,6.716923408991389,6.617332193736018,6.551483677157767,6.507949824926138,6.479169505634941,6.460142935773153,6.447564566112506,6.4392490748907,6.433751750317748,6.430117500104171,6.427714917861698,6.426126584349789,6.425076546063036,6.424382371700439,6.423923456962078
13730,16.423908907978042,12.298615927245738,10.040390609102865,8.939049396264908,8.43287773020999,8.208219977168637,8.11068967178507,8.068966591139619,8.051296404711467,8.043865406176819,8.04075596831593,8.039459508051005,8.038920356022063,8.038696563358387,8.03860379831472,8.038565384543311,8.038549489192807,8.038542915357196,8.038540197695879,8.038539074526698,8.038538610437088
13731,-1.9851567194873967,-0.025240561395270422,0.4932161478312418,0.6303635243821062,0.666643126053857,0.6762401707116726,0.6787788773655504,0.679450441550593,0.6796280904545903,0.6796750839271344,0.6796875151125347,0.6796908035345663,0.6796916734209939,0.6796919035320896,0.6796919644033881,0.6796919805056754,0.6796919847652142,0.6796919858919902,0.6796919861900563,0.6796919862689038,0.6796919862897614
13732,32.18198027676618,25.334827408493386,18.77025220650878,13.878705795367296,10.877274627649353,9.415563200981715,8.976154638465298,9.090212168430101,9.420880496721729,9.7688447562761,10.042328198670342,10.218521393176106,10.310340908324218,10.343375113400986,10.342751087401416,10.327465030669448,10.309334089902451,10.294228836670198,10.284018445080687,10.278370547861133,10.276062535119175
13733,3.1636012012848997,2.078062101814821,1.2471840930219087,0.8004567280575903,0.6653190308200116,0.7074569746628094,0.8109249638627007,0.90608913935546,0.9661198111597212,0.9912852930604312,0.9932787548262952,0.9847643508288929,0.9746128845733554,0.9671372572254805,0.9632813450280063,0.9622440494503351,0.9627488853822465,0.9637413120994687,0.9646113193324131,0.9651403701980015,0.9653488440250587
13734,-1.1867239709026077e-62,-3.0911762605293805e-62,-4.486283825666805e-62,-4.742452487962193e-62,-4.01605419696545e-62,-2.959526499251698e-62,-2.235907109814846e-62,-2.1538779244798307e-62,-2.5913312509073727e-62,-3.1741490789007427e-62,-3.5461365569014194e-62,-3.5589379416801284e-62,-3.299007038838916e-62,-2.9792913132507064e-62,-2.789995948637098e-62,-2.8005969815432346e-62,-2.9532977862131083e-62,-3.127713291772956e-62,-3.22291602490896e-62,-3.2075077115819175e-62,-3.118682335537658e-62
13735,0.012094014194379393,0.012595019929401912,0.007042960691534816,0.005584646099255565,0.0035972180163751904,0.0026129181570903976,0.0017682955667039512,0.0012470822474011224,0.0008584823905898086,0.0005993851267258717,0.00041503618609479775,0.00028878084794200587,0.00020036425755986373,0.00013924899494815264,9.668131902140407e-05,6.716446934655807e-05,4.6643630969445e-05,3.2398844762550924e-05,2.2501802327051795e-05,1.562910065977201e-05,1.0855098252683713e-05
13736,2.0609520431696573e-18,2.6577712710479464e-18,1.6254114080699848e-18,7.045812004930262e-19,2.0736903248281751e-19,1.4173684934566803e-20,-3.201269755692473e-20,-2.76565938161359e-20,-1.4724998349150652e-20,-5.641521443426117e-21,-1.3060525585651366e-21,1.6013139579025912e-22,3.9421108155060023e-22,2.7124042254259362e-22,1.2779062346856515e-22,4.249177095907462e-23,6.339865190191708e-24,-3.906732063213956e-24,-4.3301465680137704e-24,-2.5344672291581e-24,-1.0601181346312117e-24
13737,0.08023635952993104,0.13445419127524816,0.15610563303047442,0.15321056769060948,0.13855634525428484,0.12292437911500861,0.11226886936073888,0.10794237770145088,0.10842795849632514,0.11124755435790128,0.11429246413411288,0.11638616654612095,0.11725013212160526,0.1171709215632627,0.11662863730820296,0.11603563939126499,0.11562433313014246,0.1154519158516116,0.11546432843373174,0.11556857871563658,0.11568404342642208
13738,11.71028006013917,10.02741083278545,10.10258111309808,11.594246003738593,13.164382219415968,13.634145081272663,12.833490019393322,11.563508239309591,10.843651227188543,11.11912764422447,12.023587162686107,12.783092829335265,12.857141392670574,12.302140426763133,11.632505657930265,11.364184444681941,11.631228762736825,12.14830496544901,12.4907611814932,12.432645213370638,12.08221936180872
13739,0.05872026729618793,0.09569566390040521,0.10905311376210548,0.11121418005990011,0.11031716714250803,0.10938704481010199,0.10895298076080459,0.10883687470971175,0.10883713403093435,0.10885692271757999,0.10886933956584328,0.10887381341546361,0.10887453172224346,0.10887422781637802,0.10887391503543513,0.10887376945048198,0.10887373064684536,0.10887373082090634,0.10887373748948553,0.10887374165918251,0.1088737431575977
13740,0.003470141536536586,0.006292205125135091,0.007151956510609938,0.007838280587561353,0.008051174641512643,0.008218122301762816,0.008270812825945145,0.008311430784054852,0.008324465220453117,0.008334349396763661,0.008337572351989677,0.008339978074528367,0.008340774654319993,0.008341360295052433,0.008341557096043522,0.008341699688234828,0.008341748290619526,0.008341783015199873,0.008341795013753043,0.008341803471470042,0.008341806432544497
13741,6.9560704411891e-37,-3.8469793648492785e-37,-3.2749209539434217e-37,-2.787929499330156e-37,-2.3733552664457914e-37,-2.0204295776200027e-37,-1.719985092764864e-37,-1.4642176852400823e-37,-1.2464837275557237e-37,-1.0611275213538032e-37,-9.033343891159051e-38,-7.690056116142603e-38,-6.546519625727933e-38,-5.573030750722062e-38,-4.744302854669922e-38,-4.038809506642845e-38,-3.4382253263811724e-38,-2.9269499775925666e-38,-2.4917029450033655e-38,-2.1211785693874556e-38,-1.8057523800143582e-38
13742,-1.9648414072345367e-05,6.591220163714664e-06,1.5565830424434558e-06,3.6760276668667745e-07,8.68130966296381e-08,2.0501787335160497e-08,4.841703616786416e-09,1.1434170850362662e-09,2.700294635590674e-10,6.377017813030579e-11,1.5059969994279448e-11,3.5565636301839474e-12,8.399183305379768e-13,1.9835517519961118e-13,4.6843572878410325e-14,1.106258164329075e-14,2.61254010090416e-15,6.169776638866006e-16,1.4570549083752857e-16,3.4409819516751873e-17,8.126225527737439e-18
13743,0.013863269408494696,0.027127947981228893,0.03661372744956573,0.04262220975553219,0.046177483196297976,0.04818966639873521,0.04929274011122224,0.04988282806946112,0.05019232955886721,0.05035199786248823,0.0504331936576865,0.05047395712294189,0.05049418236743935,0.050504106967647226,0.05050892555512606,0.05051124082529434,0.0505123417329522,0.050512859653546564,0.05051310060467084,0.05051321137261532,0.05051326163310348
13744,-0.9353363156029152,0.2279647913901223,-0.2921524489187985,0.12524072045338308,-0.10359527766406992,0.05580785665997877,-0.03933748480348492,0.023309449046886505,-0.0154210598476321,0.009505249455833583,-0.00612928816526743,0.0038397420529273805,-0.0024502669242496156,0.0015452282403973306,-0.0009818662320836037,0.0006208883812713343,-0.00039383695508562273,0.00024932237646839173,-0.0001580355488890251,0.0001000915428449325,-6.342557245718453e-05
13745,4.1629709007072764e-08,6.841994903186281e-08,7.617601175499367e-08,7.214253234417708e-08,6.50001518745187e-08,5.992232978768499e-08,5.8133520497352225e-08,5.859474748966122e-08,5.979572247307235e-08,6.074199407527392e-08,6.113074537317999e-08,6.109750893039611e-08,6.090026044516882e-08,6.072673125492531e-08,6.064564719209859e-08,6.064242274290535e-08,6.067389944564546e-08,6.070522442142096e-08,6.072162101723619e-08,6.0723877352928e-08,6.07190387677867e-08
13746,2.4263362606483608e-23,4.6018684461644567e-23,1.942731075892051e-23,1.72242008228483e-23,9.880651380766884e-24,7.201360309546861e-24,4.574474994831842e-24,3.139087239557615e-24,2.0614819907593197e-24,1.3878426954394105e-24,9.212591134695892e-25,6.16434994914119e-25,4.106097931075189e-25,2.7421009985886388e-25,1.828552380017425e-25,1.2203611458426237e-25,8.140799552107869e-26,5.432007365424053e-26,3.624004349251765e-26,2.4179864124656876e-26,1.6132369490741965e-26
13747,5.665692037741196e-11,9.38634768408788e-11,1.0805963475541085e-10,1.106593747384402e-10,1.0980151311117946e-10,1.0876840807860467e-10,1.0824497611736377e-10,1.0808791086803223e-10,1.0807934534829482e-10,1.0810210055456272e-10,1.0811859158804009e-10,1.0812530959073705e-10,1.0812674152720445e-10,1.0812646800046152e-10,1.0812602963854096e-10,1.081257911902474e-10,1.0812571380920817e-10,1.081257060784468e-10,1.081257149836696e-10,1.0812572222859669e-10,1.0812572537724687e-10
13748,0.042697674826638506,0.07218922638552754,0.09255922584994765,0.1066289121244024,0.11634693259894127,0.12305923023666643,0.12769545627626516,0.1308977266537656,0.13310955486986875,0.1346372784786943,0.13569248674847348,0.13642132571265386,0.13692473935233157,0.1372724503077942,0.13751261644359086,0.13767850069853693,0.1377930779929075,0.1378722172481041,0.13792687922757815,0.13796463459932884,0.13799071247118325
13749,8.907104123078057e-85,2.7105323806654336e-85,2.1472777548269523e-85,1.7010686864558796e-85,1.3475828497435942e-85,1.0675521519984005e-85,8.457124528211838e-86,6.699715339601459e-86,5.307499668706161e-86,4.2045894945428705e-86,3.330866494793371e-86,2.6387050675308102e-86,2.0903763162818417e-86,1.6559914927366244e-86,1.311872796613877e-86,1.0392627269186286e-86,8.23301632864211e-87,6.5221773197486e-87,5.166854442187052e-87,4.093170657276319e-87,3.242600738428411e-87
13750,0.002643550330386766,-0.0021127778101646343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13752,-0.009382571306571256,0.015906824425193575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13753,5.872237305872072,13.228963486213487,19.469571241679326,23.55961150570557,25.521042551142767,25.90560302397202,25.39338207684464,24.55678847199746,23.76828482498738,23.20441101144887,22.897582343791694,22.798943266670573,22.830860487643033,22.92083379214996,23.017377413269198,23.092731140673965,23.13820856550775,23.156995458715343,23.157484972222196,23.148577570466994,23.13717032531274
13754,1.980892987737851e-47,4.682468762409427e-47,3.044753939115406e-47,6.625482426173571e-48,-6.420066594790084e-48,-7.799822706446914e-48,-3.8608462576932133e-48,-1.174164510496753e-49,1.4026790824181905e-48,1.187935484214962e-48,4.2313017623629485e-49,-1.1640496915334319e-49,-2.590095028152583e-49,-1.6576824819718046e-49,-3.4489246558799204e-50,3.6242123352386185e-50,4.290076391911588e-50,2.087447730690636e-50,3.5178042369470834e-52,-7.814405986867253e-51,-6.50072065754997e-51
13755,8.499918327802206,7.473255581239372,6.204916913211163,5.703345747627348,6.063715344162164,6.72019570847392,7.0906109040218634,7.006018942869034,6.688206247571113,6.450655419413299,6.43804430636449,6.580354825141738,6.719438448071834,6.755178318933598,6.697942060839357,6.622133675001096,6.589480797690134,6.608560139869648,6.647267533452733,6.670513120810152,6.666818036341686
13756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13757,-0.0788579766946407,-0.07231927163170981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13759,-2.3452668513065904e-56,-3.8349750353824056e-56,-4.665504829507179e-56,-5.003814911780388e-56,-4.988484852175154e-56,-4.731829137810625e-56,-4.322640391598122e-56,-3.8292279344656408e-56,-3.302508582371234e-56,-2.7789806819386157e-56,-2.283471461157003e-56,-1.8315936336538157e-56,-1.431881750814043e-56,-1.0876039069400846e-56,-7.98261809033958e-57,-5.608034961479669e-57,-3.705795119961634e-57,-2.2207627684757983e-57,-1.0946075364463068e-57,-2.6969059694719937e-58,3.083092413343496e-58
13760,8.111287859103363,7.679622948262568,4.882099585634039,9.526264296767973,4.772313369105518,8.141016079800155,6.984517832351997,5.920821457616173,8.521366727490536,5.436424765328017,7.969963064086178,6.68768178138643,6.518949813766807,7.855720396823251,5.951970257151851,7.7409095596236295,6.60456693782603,6.838803886626311,7.436154120838113,6.32500004990941,7.522965435672066
13761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13762,0.008716358880580064,1.249128809745981e-05,0.0028792240213834906,8.252323117294956e-06,0.0009510832011167226,4.088908451808783e-06,0.00031416967644635335,1.8008889256200433e-06,0.0001037797735330103,7.435987383394919e-07,3.4281820163610874e-05,2.947558912892696e-07,1.1324465830649638e-05,1.1359331860929428e-07,3.7408843190518164e-06,4.288339283118238e-08,1.2357582842942222e-06,1.5936280475571308e-08,4.0822113095275887e-07,5.849121718456873e-09,1.348528505816604e-07
13763,11.328739955623963,11.546943804264275,11.691778403000754,11.78791355882807,11.851724058988724,11.89407880315814,11.92219211286642,11.940852553349597,11.953238574157517,11.961459897313983,11.966916868159682,11.970538977428967,11.972943182239586,11.974538992951432,11.975598225433123,11.976301299702483,11.976767971029863,11.97707772796066,11.977283331670483,11.977419802823473,11.977510386673417
13764,0.00411989550041032,0.0073539519464477674,0.009062245413000387,0.009405925985295265,0.0089164952211825,0.008147180935738135,0.007481712421055623,0.007088776486789014,0.0069683095759881615,0.007031147653111451,0.007170237972874993,0.007304099569272392,0.007391410743501076,0.007425576120649856,0.007420497650709112,0.007396354804784004,0.007370041230748058,0.007351188976376616,0.00734244420796484,0.007341898056065115,0.007345860455656187
13765,-0.2986489060492832,-0.2640517695267812,-0.05947284375712819,0.1701825629260627,0.3377744232409977,0.4163330262037135,0.4205310948045465,0.38287026823598846,0.3348414251236369,0.2970033645227642,0.2771866630489264,0.27371226567702767,0.280278520114041,0.2901451967230606,0.298555465362985,0.30340030421647085,0.3047072116483569,0.3036575408374417,0.3016712262534504,0.2998299393963414,0.2986746276553193
13766,3.9690939487544283,4.010417847612341,1.041369286432084,0.27040822974835665,0.0702158318555411,0.018232666393895446,0.004734404122919332,0.0012293639292725877,0.0003192240525645316,8.289164283193118e-05,2.152414392392146e-05,5.589089030326455e-06,1.451296567209736e-06,3.76852419878475e-07,9.785577226390458e-08,2.5409820025709497e-08,6.5980671226801745e-09,1.7132939041419857e-09,4.4488422857658356e-10,1.1552132203219435e-10,2.9996963225161126e-11
13767,0.05668640629954847,0.07030326581505011,0.091009414891577,0.10017149275760986,0.10874099682824277,0.11361751534314572,0.11742466808379845,0.11983908283133476,0.1215900349167205,0.1227532459041898,0.12357121034275803,0.12412546866580447,0.1245101927168753,0.12477308348751408,0.12495456410421044,0.1250790162841949,0.1251647299035396,0.1252235975942158,0.12526410159758308,0.12529193731433805,0.1253110817644299
13768,0.004879428436484217,-0.002368466025663832,0.003517967325875516,-0.001607735188329987,0.002810939030418672,-0.0010036130715203265,0.0022887571878839894,-0.0005529935043169796,0.0018998032404986412,-0.00021727734731143275,0.0016100366657522877,3.282861870790971e-05,0.0013941629060784011,0.0002191555594880548,0.0012333386865179617,0.00035796763616549143,0.0011135259326624889,0.00046138152010094383,0.0010242663918666626,0.0005384240343155133,0.0009577687497817752
13769,0.08365045437876632,0.10696803659469288,0.13926142440256642,0.15545318666982588,0.16992430582899137,0.1789508612084026,0.18592918318021015,0.19065772911389936,0.19412757698637237,0.1965528443537224,0.19829881529625148,0.1995333359507807,0.20041582876284966,0.20104248810803307,0.2014892860796423,0.2018070614382896,0.2020334114845651,0.2021944925993493,0.20230918900220768,0.20239082999006439,0.20244895405396218
13770,0.0008872962094708381,-0.00040607890563992984,0.0006877801442954632,-0.00044571092072501835,0.0006342953380027213,-0.00042976787172173967,0.0006044831367223113,-0.00040628495733128697,0.000579364171994101,-0.0003826420679836649,0.0005559531652434125,-0.0003599326011989348,0.0005337413074384467,-0.00033827981256582043,0.0005126051228763504,-0.00031765908462205825,0.0004924828862517313,-0.00029802501735304505,0.00047332446538917545,-0.00027933098749457455,0.0004550834647486762
13771,6.69099047001172e-11,1.2985413855577187e-10,1.7140319762934383e-10,1.9387210524747607e-10,2.040401509719719e-10,2.076736463315264e-10,2.084073745458647e-10,2.0813835487774992e-10,2.0769157182271016e-10,2.073422915884821e-10,2.0713166570841512e-10,2.0702573507791455e-10,2.069816891007273e-10,2.0696821988491544e-10,2.0696717732860368e-10,2.069697525027172e-10,2.069724502893132e-10,2.0697430832263556e-10,2.0697534400356713e-10,2.0697582777096296e-10,2.0697600944116841e-10
13772,-1.7823104648025175e-33,-1.0249627777005282e-33,-1.4177098680509344e-33,-8.971566904542968e-34,-1.1357859229972208e-33,-7.748947054328596e-34,-9.154743963944777e-34,-6.628173016454005e-34,-7.416760441733608e-34,-5.62859504639622e-34,-6.0342991904112645e-34,-4.753671368263336e-34,-4.92674516918861e-34,-3.9979882505712276e-34,-4.034021537924944e-34,-3.351609178927686e-34,-3.310773809291379e-34,-2.802712291215933e-34,-2.7223349839318933e-34,-2.339139566035007e-34,-2.2418985463776557e-34
13773,34.99795654435833,28.67686786682789,25.76084725112787,25.89431101348161,27.69060669371772,29.72291083181652,31.09705760308587,31.566365662208618,31.344239251258767,30.819749425458237,30.3293407676925,30.04893829205206,29.995743563185535,30.09101169025674,30.232689168286846,30.34532970139856,30.397808433421652,30.396035289124708,30.364445547031856,30.328382605200183,30.303838162247203
